k,P_n(k)
0.005596679713302821,130.12473923178896
0.008977539139908463,30.31277759456263
0.012358398566514103,10.340343916016186
0.015739257993119746,6.264431398217709
0.019120117419725385,3.3645545861753057
0.022500976846331025,1.975617046529427
0.02588183627293667,1.2854367355281813
0.02926269569954231,0.9841083121713712
0.03264355512614795,0.6191108702366146
0.03602441455275359,0.49408678826651486
0.03940527397935924,0.37304614309382156
0.04278613340596488,0.30096285049365623
0.046166992832570516,0.23614533206036886
0.049547852259176156,0.1924189377266177
0.0529287116857818,0.1669121636763723
0.05630957111238744,0.1270712961493327
0.05969043053899308,0.11521835237927958
0.06307128996559871,0.0958824290431062
0.06645214939220437,0.08239632355733707
0.06983300881881,0.06936215459257224
0.07321386824541565,0.05892228117860211
0.0765947276720213,0.052834745390401394
0.07997558709862693,0.04455030629469984
0.08335644652523258,0.040112428146642204
0.0867373059518382,0.03516400900370775
0.09011816537844386,0.0318770065605192
0.09349902480504949,0.028321246757251284
0.09687988423165514,0.02551486190735844
0.10026074365826079,0.023825028915687944
0.10364160308486642,0.021343407934595954
0.10702246251147207,0.019370572248387896
0.1104033219380777,0.018449412949612554
0.11378418136468335,0.0160875931278067
0.11716504079128898,0.01499982428084115
0.12054590021789463,0.01385560475102414
0.12392675964450026,0.012359675656087473
0.1273076190711059,0.011322248590316946
0.13068847849771154,0.010579923076022197
0.1340693379243172,0.009774622630548973
0.13745019735092284,0.009209009015325311
0.14083105677752847,0.008406625692846594
0.14421191620413412,0.007801864333074379
0.14759277563073975,0.007380888265134744
0.1509736350573454,0.006978877807599218
0.15435449448395105,0.006440201235732334
0.15773535391055668,0.005949889955871292
0.1611162133371623,0.005821206488018408
0.16449707276376796,0.005402861634476324
0.1678779321903736,0.0050471359297883335
0.17125879161697927,0.00465979711326338
0.1746396510435849,0.004534219093648898
0.17802051047019052,0.004220910765702688
0.18140136989679617,0.003969340238304613
0.18478222932340183,0.0037783650230818634
0.18816308875000745,0.0034981071994805526
0.1915439481766131,0.0033375680383674255
0.19492480760321873,0.0031957292292513133
0.19830566702982438,0.003041883124589981
0.20168652645643004,0.0028530990122416122
0.20506738588303566,0.0027205705374576737
0.2084482453096413,0.0026050138035382774
0.21182910473624694,0.002468143987981148
0.2152099641628526,0.0023670036331403035
0.21859082358945822,0.0022848959148042943
0.22197168301606388,0.00216449183715729
0.2253525424426695,0.00206068604835993
0.22873340186927515,0.001975735692511964
0.2321142612958808,0.0018817784104238578
0.23549512072248643,0.0018060656653192495
0.23887598014909206,0.0017313753639374284
0.2422568395756977,0.0016594146595505204
0.24563769900230337,0.0016038514188114513
0.249018558428909,0.0015410119613910424
0.2523994178555147,0.0014818012317052574
0.25578027728212027,0.0014187043434524648
0.2591611367087259,0.0013508813816629523
0.2625419961353316,0.001309968942682128
0.2659228555619372,0.0012494996516110566
0.2693037149885429,0.0012059233243580155
0.2726845744151485,0.0011743859579248154
0.2760654338417541,0.00112756446383466
0.2794462932683598,0.001075271289384438
0.2828271526949654,0.001045959412681126
0.2862080121215711,0.0009961298273033076
0.2895888715481767,0.0009752752853473816
0.2929697309747823,0.0009400636931900828
0.296350590401388,0.0009040074586774117
0.2997314498279936,0.0008782635026527824
0.3031123092545993,0.0008490757735559819
0.3064931686812049,0.0008212804179752255
0.3098740281078105,0.0007983445753617179
0.3132548875344162,0.0007709702166062055
0.3166357469610218,0.000744507324184917
0.32001660638762747,0.000724285702962647
0.3233974658142331,0.0006993765490997025
0.3267783252408387,0.0006776686894637928
0.3301591846674444,0.0006530956893533989
0.33354004409405,0.0006307554015992123
0.3369209035206557,0.0006182443423824219
0.34030176294726133,0.0005974923292474387
0.34368262237386693,0.0005795594896845178
0.34706348180047264,0.0005644755832406026
0.35044434122707824,0.000549187657584218
0.35382520065368384,0.0005313702763563753
0.35720606008028954,0.0005215575312210404
0.36058691950689514,0.0005027076634227332
0.36396777893350085,0.0004899414676319438
0.36734863836010645,0.00047519984747894037
0.37072949778671205,0.0004636288293969273
0.37411035721331776,0.00044880689410219094
0.37749121663992335,0.0004352797794386529
0.38087207606652906,0.00042712936267174094
0.38425293549313466,0.0004178791128939331
0.38763379491974026,0.0004033773791530714
0.39101465434634597,0.0003946499686945332
0.39439551377295157,0.00038222154775918444
0.3977763731995572,0.00037393097013095633
0.4011572326261629,0.0003636719792363656
0.40453809205276847,0.00035718240214612244
0.4079189514793742,0.0003477448832988704
0.4112998109059798,0.000338145417346546
0.41468067033258543,0.00032941974775132495
0.4180615297591911,0.0003198147088317235
0.4214423891857967,0.00031617678076978486
0.4248232486124024,0.00030590515054801576
0.428204108039008,0.0003009660587857494
0.4315849674656136,0.00029238938836194053
0.4349658268922193,0.00028561745763651923
0.4383466863188249,0.0002793867076127366
0.4417275457454306,0.00027115564724505646
0.4451084051720362,0.000267568981650867
0.4484892645986418,0.0002598870171527948
0.4518701240252475,0.000253778338071319
0.4552509834518531,0.0002485697932154566
0.45863184287845876,0.00024305217503490774
0.4620127023050644,0.00024001139122126924
0.46539356173167,0.00023297354700757737
0.4687744211582757,0.00022699048813996028
0.4721552805848813,0.00022335505505956106
0.475536140011487,0.0002183088092605457
0.4789169994380926,0.00021334407620220573
0.4822978588646982,0.00020925639964374892
0.48567871829130393,0.00020557599588921552
0.48905957771790953,0.00020070023046312295
0.49244043714451513,0.00019585400875357935
0.49582129657112084,0.0001935786906656159
0.4992021559977265,0.00018886281763581518
0.5025830154243321,0.00018476392099772303
0.5059638748509377,0.00018065497893407511
0.5093447342775435,0.00017732575308714884
0.512725593704149,0.000173687208567474
0.5161064531307546,0.0001695439134191196
0.5194873125573602,0.00016697191172445407
0.522868171983966,0.00016502561844360743
0.5262490314105717,0.00016111173782715234
0.5296298908371773,0.00015715197671326993
0.5330107502637829,0.00015480648227501708
0.5363916096903885,0.0001523847745990226
0.5397724691169942,0.000149637411165017
0.5431533285435998,0.00014567327526369086
0.5465341879702055,0.00014330143636007319
0.5499150473968111,0.00014069139377000518
0.5532959068234167,0.00013810006834227584
0.5566767662500224,0.0001360858495906924
0.560057625676628,0.00013315327701043226
0.5634384851032337,0.00013039311571996843
0.5668193445298393,0.00012941399208444502
0.5702002039564449,0.00012646287266139734
0.5735810633830506,0.0001251847544808739
0.5769619228096562,0.00012267440187781943
0.5803427822362619,0.0001201417674043906
0.5837236416628675,0.00011828110041696297
0.5871045010894731,0.00011570649365473794
0.5904853605160788,0.00011432350898642307
0.5938662199426844,0.00011149516417410774
0.5972470793692901,0.00011047464924491475
0.6006279387958957,0.00010845770797025671
0.6040087982225013,0.00010658177250112114
0.607389657649107,0.000105606078154527
0.6107705170757126,0.0001033872447988168
0.6141513765023183,0.00010077024441176669
0.6175322359289239,9.882178529654782e-05
0.6209130953555295,9.738192317608698e-05
0.6242939547821351,9.62349324145647e-05
0.6276748142087408,9.50151292367998e-05
0.6310556736353465,9.296689643217767e-05
0.6344365330619521,9.208026882046731e-05
0.6378173924885577,9.032359655689885e-05
0.6411982519151633,8.833741664822778e-05
0.644579111341769,8.733004092442202e-05
0.6479599707683747,8.594477705323753e-05
0.6513408301949803,8.484785649059928e-05
0.654721689621586,8.391280735166535e-05
0.6581025490481915,8.205780210075035e-05
0.6614834084747973,8.032831056073972e-05
0.664864267901403,7.969123019718726e-05
0.6682451273280086,7.838530765434249e-05
0.6716259867546142,7.687499671772124e-05
0.6750068461812198,7.58539408227423e-05
0.6783877056078255,7.456793018612328e-05
0.6817685650344312,7.364943302436987e-05
0.6851494244610368,7.280478501084293e-05
0.6885302838876424,7.133453035714106e-05
0.691911143314248,7.02956369417322e-05
0.6952920027408537,7.002336272658433e-05
0.6986728621674593,6.893148460974222e-05
0.702053721594065,6.71556916984962e-05
0.7054345810206706,6.583797875436586e-05
0.7088154404472762,6.488111082893494e-05
0.7121962998738819,6.494649188728681e-05
0.7155771593004875,6.325464279348242e-05
0.7189580187270932,6.202810682295812e-05
0.7223388781536988,6.204652548959969e-05
0.7257197375803044,6.018357724666748e-05
0.7291005970069101,5.934561894438513e-05
0.7324814564335157,5.9019502007617e-05
0.7358623158601214,5.8543108062817346e-05
0.739243175286727,5.7553112303321064e-05
0.7426240347133326,5.65910279724631e-05
0.7460048941399383,5.6067189680989486e-05
0.7493857535665439,5.5916080399550175e-05
0.7527666129931496,5.4028391810274754e-05
0.7561474724197552,5.401542598956799e-05
0.7595283318463608,5.256162360171298e-05
0.7629091912729665,5.204154714289587e-05
0.7662900506995721,5.208282919387661e-05
0.7696709101261778,5.140376629203766e-05
0.7730517695527834,4.980400528776774e-05
0.776432628979389,4.919165004456284e-05
0.7798134884059946,4.804954428575665e-05
0.7831943478326003,4.8559117628098926e-05
0.786575207259206,4.893870581311827e-05
0.7899560666858116,4.572310445615607e-05
0.7933369261124172,4.634017916612089e-05
0.7967177855390228,4.40172088432882e-05
0.8000986449656285,4.521206518728182e-05
0.8034795043922343,4.4478494483573286e-05
0.8068603638188399,4.346970740520545e-05
0.8102412232454455,4.3061276131344224e-05
0.813622082672051,4.3303449042624775e-05
0.8170029420986568,4.1299525636029025e-05
0.8203838015252625,4.2745445167371226e-05
0.8237646609518681,3.9978413952796875e-05
0.8271455203784737,4.035820296064285e-05
0.8305263798050793,3.985211059539612e-05
0.833907239231685,3.873624399219732e-05
0.8372880986582906,3.55771370149391e-05
0.8406689580848963,4.02551120941269e-05
0.8440498175115019,3.7464201801946904e-05
0.8474306769381075,3.7063673614701264e-05
0.8508115363647132,3.957783856809884e-05
0.8541923957913188,3.105855616336177e-05
0.8575732552179245,3.12401997716861e-05
0.8609541146445301,3.399056247448536e-05
0.8643349740711357,2.176639742629043e-05
